rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/std,train/clip_range,train/n_updates,train/explained_variance
-335.1048455399999,617,225280,110,364,200.0,0.0003,-0.005932018427120056,94.82513236999512,29.453962326049805,0.043310546875,-0.8796793719753623,0.0052027386,0.5738640427589417,0.2,1090,0.9896790031343699
-350.31517454,618,227328,111,367,200.0,0.0003,-0.0027064434638305102,38.30794495046139,8.671402931213379,0.088671875,-0.8724171539768577,0.006213781,0.5821669101715088,0.2,1100,0.9909811383113265
-357.8987773400001,618,229376,112,370,200.0,0.0003,-0.0013661392367794178,560.733327960968,136.85870361328125,0.04912109375,-0.8827689791098237,0.0052691274,0.5890746712684631,0.2,1110,0.7803182452917099
-347.01245618,618,231424,113,374,200.0,0.0003,-0.0026247893227264287,263.15545959472655,20.694334030151367,0.0365234375,-0.897743790410459,0.0061243866,0.5998738408088684,0.2,1120,0.9113345220685005
-356.0754474599999,619,233472,114,377,200.0,0.0003,0.0009539083315758034,304.28346143960954,77.36219787597656,0.0302734375,-0.9088779291138053,0.0038131545,0.6016626358032227,0.2,1130,0.946571845561266
-348.07681897999987,619,235520,115,380,200.0,0.0003,-0.0023499378534324934,651.3844209194183,271.869873046875,0.024169921875,-0.9048825299367309,0.003001964,0.5942965149879456,0.2,1140,0.9227758571505547
-347.78663069999993,619,237568,116,383,200.0,0.0003,-0.003100705761607969,452.49993681907654,236.94517517089844,0.0408203125,-0.889956140704453,0.0039093806,0.5853778719902039,0.2,1150,0.9482533149421215
-339.7770702199999,620,239616,117,386,200.0,0.0003,0.0003557442560122581,145.18699972629548,40.226463317871094,0.082275390625,-0.878191271238029,0.008771847,0.5776880383491516,0.2,1160,0.9503912329673767
-339.2880379200001,620,241664,118,389,200.0,0.0003,-0.0059319534921087325,150.6335713505745,51.56117630004883,0.043359375,-0.8717502117156982,0.0032975385,0.5787671208381653,0.2,1170,0.9545742757618427
-316.43339653000004,620,243712,119,392,200.0,0.0003,-0.003970764116093051,55.78055988550186,29.088226318359375,0.05478515625,-0.858877150528133,0.0040189996,0.5620696544647217,0.2,1180,0.9780263584107161
-315.91465722,621,245760,120,395,200.0,0.0003,-0.0035652337668580004,27.638116037845613,3.8203845024108887,0.069970703125,-0.8255304841324687,0.0063470523,0.5446947813034058,0.2,1190,0.9920815313234925
-271.101192,621,247808,121,398,200.0,0.0003,-0.0005096627864986658,176.26943475306035,9.719985961914062,0.025830078125,-0.811912857554853,0.002849226,0.5454026460647583,0.2,1200,0.8641644865274429
-265.74019713,621,249856,122,401,200.0,0.0003,-0.0016593979620665778,236.41506804823877,129.58792114257812,0.0240234375,-0.8130852863192558,0.0043192236,0.5457436442375183,0.2,1210,0.8400379568338394
-259.34896004,622,251904,123,404,200.0,0.0003,-0.002334602339396952,232.48408850431443,140.3017120361328,0.030322265625,-0.81245276927948,0.0051679933,0.5449787378311157,0.2,1220,0.9187745600938797
-269.22905296,622,253952,124,408,200.0,0.0003,-0.0023243677962454965,200.00236229300498,28.199405670166016,0.02333984375,-0.8150692023336887,0.0036773304,0.5482487082481384,0.2,1230,0.9489703699946404
-265.92064912999996,622,256000,125,411,200.0,0.0003,8.486239385092631e-05,47.240491684526205,6.730786323547363,0.0650390625,-0.8160942684859037,0.0075786076,0.5427629351615906,0.2,1240,0.9460098817944527
-264.16317312,622,258048,126,414,200.0,0.0003,-0.001258167227206286,39.073364432901144,12.747875213623047,0.0814453125,-0.8107093444094062,0.0096063875,0.5461019277572632,0.2,1250,0.9838783703744411
-259.89325752,623,260096,127,417,200.0,0.0003,-0.004663167851686012,147.22149564027785,87.34526824951172,0.03505859375,-0.8159598542377353,0.002326765,0.5488989949226379,0.2,1260,0.9272364377975464
-259.17762770999997,623,262144,128,420,200.0,0.0003,-0.007337250010095886,105.37880201339722,18.034183502197266,0.0568359375,-0.8229171268641948,0.0038618753,0.5534217953681946,0.2,1270,0.9540476240217686
-266.14297725999995,623,264192,129,423,200.0,0.0003,-0.0008242485564551316,184.54238445758818,95.87690734863281,0.0310546875,-0.8248585585504771,0.003448498,0.5487526059150696,0.2,1280,0.8610493838787079
-279.14932578,624,266240,130,426,200.0,0.0003,-0.002170602203113958,152.55551686286927,58.13920974731445,0.039111328125,-0.8110192462801933,0.0028552765,0.5402923822402954,0.2,1290,0.9628448896110058
