time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl
139,320,86.63779137,848.36,284672,886,2.9921929836273193,0.9907261868938804,-2.5624179542064667,-0.0033338083158014342,0.2,0.8655909299850464,552,0.0438232421875,0.0003,6.59840577468276,0.0049954676
140,323,88.39369919,848.36,286720,887,2.830000162124634,0.9882612861692905,-2.5427279733121395,-0.000785093772719847,0.2,0.8601089119911194,556,0.0400390625,0.0003,6.900596572086215,0.005068034
141,325,90.55810694000002,852.44,288768,886,0.8075499534606934,0.9946343144401908,-2.527897857129574,0.0008133052651828621,0.2,0.8538744449615479,560,0.0361328125,0.0003,3.3820748538710177,0.0058317315
142,327,92.09345633000001,852.44,290816,886,2.6244163513183594,0.989994022063911,-2.517855901271105,-0.001853851783380378,0.2,0.8505536317825317,564,0.111328125,0.0003,7.456361975520849,0.011261059
143,330,93.23141443,845.2,292864,886,5.498831748962402,0.9921989934518933,-2.5128112714737654,-0.00292360559978988,0.2,0.8486909866333008,568,0.0548095703125,0.0003,7.20175844617188,0.0068876147
144,332,95.35123335,845.2,294912,886,20.615495681762695,0.900680348277092,-2.505724584683776,-0.0019181987117917743,0.2,0.846247136592865,572,0.0208740234375,0.0003,124.21472882851958,0.005526398
145,334,98.57203522,845.81,296960,886,9.235766410827637,0.9822452124208212,-2.5014398377388716,-0.0024300665263581323,0.2,0.8437913656234741,576,0.0426025390625,0.0003,18.341009337455034,0.0052053444
146,337,98.17721840999997,845.81,299008,886,296.12127685546875,0.8654342442750931,-2.500047568231821,-0.0011691397994582076,0.2,0.8456612825393677,580,0.0078125,0.0003,197.01753070950508,0.003096399
147,339,98.65099821,838.93,301056,886,4.395629405975342,0.9790162146091461,-2.502008441835642,0.0012937124065501848,0.2,0.8455100059509277,584,0.0201416015625,0.0003,19.064721446484327,0.0046010213
148,341,99.51725571999998,838.93,303104,886,161.01747131347656,0.8217059373855591,-2.502072675153613,-0.0023539129470009357,0.2,0.8447861671447754,588,0.0167236328125,0.0003,248.323588013649,0.0033084187
149,344,98.26401981999999,823.66,305152,886,3.5550389289855957,0.9815540686249733,-2.50555076636374,-0.00034711377338680904,0.2,0.8500043153762817,592,0.0311279296875,0.0003,9.245151940733194,0.004829991
150,346,98.39190278999996,821.9,307200,886,94.20850372314453,0.8075999021530151,-2.5128956586122513,-0.0011269593960605562,0.2,0.8501906394958496,596,0.019287109375,0.0003,326.185112118721,0.0034510165
151,348,99.77186843000001,828.52,309248,886,5.58380651473999,0.9641387350857258,-2.5120861269533634,-0.0038715390883226064,0.2,0.8497719764709473,600,0.0596923828125,0.0003,30.51062344573438,0.0049722875
152,351,99.88849323000001,827.33,311296,886,1.6591970920562744,0.9814101289957762,-2.513734593987465,-0.001681674972132896,0.2,0.8489241600036621,604,0.0447998046875,0.0003,8.554292799904943,0.0051177004
153,353,102.33789073999998,828.42,313344,886,139.75148010253906,0.8268850296735764,-2.51344514451921,-0.0014687709262943827,0.2,0.8510152101516724,608,0.0693359375,0.0003,155.40652304887772,0.0037758593
154,355,100.5904382,820.99,315392,886,7.768824100494385,0.8940523266792297,-2.5155175235122442,-0.0013546571281040087,0.2,0.8514241576194763,612,0.02490234375,0.0003,114.85056643188,0.004833771
155,357,100.28391425000001,820.6,317440,886,45.817317962646484,0.9134459048509598,-2.515006445348263,-0.0016917098764679395,0.2,0.8505498170852661,616,0.0068359375,0.0003,102.0004589855671,0.0022222674
156,360,99.42668589,812.72,319488,886,6.644697189331055,0.8490122258663177,-2.5129348412156105,-0.0015904896890788223,0.2,0.8498786091804504,620,0.001953125,0.0003,165.98847994953394,0.0018694286
157,362,100.69305675,812.44,321536,886,61.642723083496094,0.9005971327424049,-2.5169951636344194,-0.000601847506914055,0.2,0.8546686172485352,624,0.0020751953125,0.0003,84.40183662623167,0.0010418419
158,364,102.3141086,818.65,323584,886,77.3812255859375,0.7371995449066162,-2.523727023974061,-0.0010193277576036053,0.2,0.8550580739974976,628,0.018310546875,0.0003,234.511962890625,0.0044240374
159,367,100.36585144,811.24,325632,886,33.12005615234375,0.9137196689844131,-2.52398469299078,-0.004290063081498374,0.2,0.8554959297180176,632,0.0404052734375,0.0003,98.07065792195499,0.0053293756
160,369,99.14669039999998,802.94,327680,886,30.040908813476562,0.7912454754114151,-2.527642337605357,-0.004368786203485797,0.2,0.8570622205734253,636,0.063720703125,0.0003,152.51868909597397,0.007521101
161,371,99.38318559,797.77,329728,886,175.12542724609375,0.7278473973274231,-2.5279254242777824,-0.0016775324857007945,0.2,0.8561083674430847,640,0.01171875,0.0003,304.50531828403473,0.0046830582
162,374,100.84775894000002,802.03,331776,886,24.59203338623047,0.8579424619674683,-2.528456151485443,-0.0006271110250963829,0.2,0.857235312461853,644,0.0330810546875,0.0003,119.04856223613024,0.0054233847
163,376,100.43685642,801.83,333824,886,4.483551979064941,0.9367841705679893,-2.528884654864669,-0.0014099824329605326,0.2,0.8563501834869385,648,0.048095703125,0.0003,25.70423861965537,0.0059974547
164,378,98.37799566999998,785.83,335872,886,18.72979736328125,0.8115776628255844,-2.526298865675926,-0.0008992710336315213,0.2,0.8562072515487671,652,0.03759765625,0.0003,115.3182613030076,0.002059814
165,381,99.91607204999998,792.94,337920,886,156.63619995117188,0.7831934690475464,-2.528265569359064,-0.0031670524449509685,0.2,0.8570634126663208,656,0.0196533203125,0.0003,253.42267912626266,0.0043929666
166,383,101.86733370999998,799.65,339968,886,6.31747579574585,0.9489508010447025,-2.533403519541025,0.00035975005448563024,0.2,0.8610831499099731,660,0.033447265625,0.0003,24.576282437890768,0.002438917
167,385,105.34840429,799.07,342016,886,6.848880767822266,0.9701087977737188,-2.544996563345194,-0.00025643744447734207,0.2,0.869743824005127,664,0.043212890625,0.0003,18.413115056231618,0.007147927
168,388,105.53636155,794.83,344064,886,33.50499725341797,0.8278038948774338,-2.558257108554244,-0.0020997026149416342,0.2,0.8683584928512573,668,0.0230712890625,0.0003,258.84855404496193,0.0039413525
169,390,106.02878204000001,794.83,346112,886,39.6242790222168,0.8058003634214401,-2.5521396938711405,-0.0013665904152730945,0.2,0.8648694753646851,672,0.007080078125,0.0003,224.05418622493744,0.0018426292
170,392,106.75030029000001,789.3,348160,886,6.223794460296631,0.9744115360081196,-2.5505592115223408,-0.0001251927751582116,0.2,0.867956280708313,676,0.0634765625,0.0003,16.016215031966567,0.0048233313
171,395,107.03651956999998,767.97,350208,886,51.44184112548828,0.8152493685483932,-2.551539048552513,8.26673331175698e-05,0.2,0.8658846616744995,680,0.0106201171875,0.0003,116.79326620697975,0.0018340875
172,397,106.85772266999997,767.59,352256,886,166.37826538085938,0.7578061819076538,-2.5506629180163145,-0.0006107069066274562,0.2,0.8664408922195435,684,0.0030517578125,0.0003,343.400453209877,0.0011077748
173,399,107.68518489,761.74,354304,886,45.6361083984375,0.8851392343640327,-2.550111146643758,-0.0011738614812202286,0.2,0.8664036989212036,688,0.0289306640625,0.0003,127.36971556395292,0.0055444897
174,402,105.94989039999999,754.15,356352,886,113.25875091552734,0.7663905173540115,-2.553466299548745,-0.0018239408368572185,0.2,0.8678125143051147,692,0.0113525390625,0.0003,200.49313646554947,0.0039104465
175,404,106.43112674999999,754.15,358400,886,22.43683624267578,0.8584558367729187,-2.5521517489105463,-0.0030251294665504247,0.2,0.865613579750061,696,0.021728515625,0.0003,114.01143217086792,0.0039818105
176,406,105.76694636,754.15,360448,886,2.825378656387329,0.9460670128464699,-2.5499043818563223,-0.00342928062309511,0.2,0.8654030561447144,700,0.0494384765625,0.0003,25.784695172682405,0.006079724
177,409,99.95905661000002,740.43,362496,886,5.773658752441406,0.9439251199364662,-2.553357057273388,-0.0021204591971581976,0.2,0.8693975806236267,704,0.0616455078125,0.0003,15.692803994752467,0.006316871
178,411,100.62142823,731.66,364544,886,278.19830322265625,0.41171789169311523,-2.55884275957942,0.0010531041225476656,0.2,0.8691309690475464,708,0.0263671875,0.0003,981.2195271253586,0.003040668
179,413,100.59262139000002,723.68,366592,886,185.53436279296875,0.5300100147724152,-2.55452579818666,-0.0005883911198907299,0.2,0.8661022186279297,712,0.0213623046875,0.0003,328.8383329510689,0.0040670657
180,416,98.98819004000002,715.96,368640,886,213.81126403808594,0.6372403204441071,-2.549230322241783,0.00045202445653558243,0.2,0.8646413087844849,716,0.02734375,0.0003,298.0467291325331,0.002828036
181,418,100.40183049,723.03,370688,886,14.930557250976562,0.8807663843035698,-2.5498375482857227,0.00015125422532946686,0.2,0.8672716617584229,720,0.007080078125,0.0003,79.87261647731066,0.0023056855
182,420,99.89645194999999,726.48,372736,886,3.8499300479888916,0.9636920131742954,-2.546798177063465,-0.000163238488312345,0.2,0.8602563142776489,724,0.06640625,0.0003,16.741767277941108,0.0064953286
183,422,101.88840101,728.89,374784,886,6.28338623046875,0.9797546379268169,-2.5325878635048866,0.001379827648634091,0.2,0.8563615083694458,728,0.0469970703125,0.0003,19.290674483403563,0.009289144
184,425,102.60503801,726.46,376832,885,97.27974700927734,0.859816387295723,-2.52800134383142,-0.0027145486274093855,0.2,0.8559184074401855,732,0.0496826171875,0.0003,102.82017788290977,0.0063800905
185,427,107.23747894000002,736.38,378880,885,9.43700885772705,0.7291745841503143,-2.524058612063527,-0.0020646480879804585,0.2,0.8538563847541809,736,0.063720703125,0.0003,128.70963260531425,0.00621708
186,430,108.22003634000001,727.6,380928,885,37.731956481933594,0.8389936685562134,-2.5192238055169582,-0.00306621530035045,0.2,0.8514407873153687,740,0.026611328125,0.0003,186.77848514914513,0.0027006664
187,432,108.78684521999999,720.98,382976,885,83.13220977783203,0.7588333040475845,-2.5107811968773603,0.0008807468839222565,0.2,0.8459696173667908,744,0.02685546875,0.0003,133.61042550206184,0.003908775
188,434,110.36691778999999,728.36,385024,885,65.64508056640625,0.8757554218173027,-2.505186917260289,-0.0005695978179574013,0.2,0.8486316204071045,748,0.02734375,0.0003,96.8421228826046,0.004240776
189,436,107.64610775,725.88,387072,885,7.072070598602295,0.8554255366325378,-2.5093633458018303,-0.0009855745629465673,0.2,0.8468808531761169,752,0.0487060546875,0.0003,25.218020509928465,0.005453839
190,439,108.70741968,733.31,389120,885,108.8760757446289,0.724788635969162,-2.504309080541134,-0.0033899155187100405,0.2,0.8468445539474487,756,0.064453125,0.0003,181.36959762871265,0.005315979
191,441,110.13306102,740.7,391168,885,2.4580628871917725,0.9815516732633114,-2.5071452911943197,0.00045968970880494453,0.2,0.8478989601135254,760,0.074951171875,0.0003,8.527004427276552,0.005699047
192,443,110.62952288000001,748.58,393216,885,3.7605040073394775,0.978063466027379,-2.510729929432273,-0.002450582538585877,0.2,0.8515440225601196,764,0.08349609375,0.0003,8.731526951305568,0.007310695
193,446,111.10156297000003,748.58,395264,885,1.577188491821289,0.9808817747980356,-2.508034909144044,-0.0016698179533705115,0.2,0.84536212682724,768,0.034912109375,0.0003,7.068293487653136,0.0046576234
194,448,110.61285404,755.42,397312,885,4.657637596130371,0.9809805098921061,-2.5027264319360256,0.0002520753896533279,0.2,0.8445655107498169,772,0.04638671875,0.0003,14.70774776674807,0.005046212
195,450,110.60354228,762.95,399360,885,160.32264709472656,0.832563728094101,-2.499838212504983,-0.001334020769718336,0.2,0.8451743125915527,776,0.022216796875,0.0003,196.16026915609837,0.004104341
196,453,110.09664835,763.1,401408,885,2.6507623195648193,0.9863713243976235,-2.4952456783503294,-4.7665245801908895e-05,0.2,0.8399599194526672,780,0.0523681640625,0.0003,6.581902170553803,0.00910799
197,455,111.01476052999999,771.13,403456,885,121.85254669189453,0.8907542899250984,-2.488856066018343,-0.003339279262945638,0.2,0.8401519060134888,784,0.0423583984375,0.0003,120.51694467663765,0.0058383276
198,457,112.57601285999999,779.18,405504,885,4.438165187835693,0.970611372962594,-2.490489849820733,-0.0013018951685808133,0.2,0.8402358293533325,788,0.0609130859375,0.0003,21.00022216141224,0.00783189
199,460,111.72222719000001,784.35,407552,885,6.724397659301758,0.9728779047727585,-2.494714481756091,-0.0009502868124400266,0.2,0.8465417623519897,792,0.0447998046875,0.0003,20.778079679235816,0.0067393975
200,462,111.28810814,784.35,409600,885,2.224982500076294,0.9879446728155017,-2.510107757523656,-0.002976002902869368,0.2,0.8506367206573486,796,0.0548095703125,0.0003,8.024134648963809,0.007781096
201,464,110.88869981999999,784.35,411648,885,3.7317419052124023,0.9855931326746941,-2.5196279771625996,-0.0021346578942029737,0.2,0.8551768660545349,800,0.063232421875,0.0003,7.313321920111775,0.0057519786
202,467,112.90590467999999,791.92,413696,885,4.44614839553833,0.9866839498281479,-2.524485681205988,2.9252460080897436e-05,0.2,0.8552355766296387,804,0.0494384765625,0.0003,9.505989724770188,0.0065385215
203,469,113.38889032999995,799.83,415744,885,1.5161445140838623,0.9939391841180623,-2.518386222422123,-0.0017117961324402131,0.2,0.849502682685852,808,0.039306640625,0.0003,3.2966703469865024,0.0052586105
204,471,114.80849953999997,807.92,417792,885,4.435962677001953,0.984313266351819,-2.511303722858429,-0.0005328995903255418,0.2,0.8494988083839417,812,0.048095703125,0.0003,10.008281127549708,0.0041833217
205,474,114.66692400999999,807.92,419840,885,6.774191856384277,0.985420067794621,-2.5186559706926346,-0.00136689591454342,0.2,0.8557780981063843,816,0.04345703125,0.0003,19.421302787959576,0.0058644563
206,476,114.32037607000002,807.92,421888,885,2.8539063930511475,0.9831287693232298,-2.5264223124831915,0.0001414925245626364,0.2,0.8549785614013672,820,0.0316162109375,0.0003,10.88292152620852,0.0027785343
207,478,114.74817877000001,815.55,423936,885,1.109420657157898,0.9869376393035054,-2.5264312233775854,-0.000395037692214828,0.2,0.8545685410499573,824,0.02392578125,0.0003,5.865438784472644,0.003910264
208,481,112.85074307,821.97,425984,885,2.533764362335205,0.9940834841690958,-2.5230304319411516,-0.0010384408196841832,0.2,0.8543589115142822,828,0.0316162109375,0.0003,4.560299573931843,0.0067093894
209,483,111.30192907,806.68,428032,885,17.490468978881836,0.8937368914484978,-2.5230568423867226,-0.0014647568350483198,0.2,0.8542478084564209,832,0.0047607421875,0.0003,178.48225850611925,0.0025524641
210,485,110.71219126999999,806.68,430080,885,365.70648193359375,0.702813595533371,-2.5226609595119953,-0.0006233963304111967,0.2,0.8542090654373169,836,0.0,0.0003,756.2195987701416,0.0002473504
211,488,112.50732814999999,813.61,432128,885,4.835610866546631,0.98261490277946,-2.5206470768898726,-0.00021829429715580773,0.2,0.8517533540725708,840,0.025146484375,0.0003,17.286620780825615,0.005486604
212,490,110.36029577999997,812.6,434176,885,7.351557731628418,0.833230197429657,-2.5171295031905174,-0.0018391372313999454,0.2,0.852139413356781,844,0.0042724609375,0.0003,147.0874471589923,0.002385212
213,492,108.36438456,802.48,436224,885,88.24564361572266,0.8946698680520058,-2.5184740498661995,-0.000556693492399063,0.2,0.8525406122207642,848,0.000244140625,0.0003,216.20675593614578,0.00085731014
214,494,109.92933954999998,810.07,438272,885,127.65736389160156,0.8107297569513321,-2.518328992649913,-0.001840482851548586,0.2,0.8521560430526733,852,0.0023193359375,0.0003,328.2648112177849,0.0022203203
215,497,109.6175979,810.07,440320,885,6.180995941162109,0.9525615200400352,-2.51868955232203,-0.0005416049971245229,0.2,0.8522135019302368,856,0.0130615234375,0.0003,31.604710567742586,0.0018027304
216,499,111.73760786000001,817.57,442368,885,4.857221603393555,0.974594434723258,-2.5168934147804976,-0.0028199164844409097,0.2,0.8503119945526123,860,0.01806640625,0.0003,15.560699731111526,0.004785607
217,501,115.47135225999999,815.83,444416,885,1.5103734731674194,0.9902792377397418,-2.5139834992587566,-0.0008428956352872774,0.2,0.8494523763656616,864,0.0166015625,0.0003,5.791618689894676,0.004017152
218,504,115.06449352000001,819.2,446464,885,162.43936157226562,0.8504725843667984,-2.5093375761061907,-0.0018576303318695864,0.2,0.8476555347442627,868,0.0086669921875,0.0003,199.1753645390272,0.0033787428
219,506,113.15290267999998,822.43,448512,885,5.30753231048584,0.9708629492670298,-2.504752764478326,-0.003045618035685038,0.2,0.8455663323402405,872,0.0233154296875,0.0003,23.318518238142133,0.0043247687
220,508,112.49358027999999,824.84,450560,885,32.76154327392578,0.92933090031147,-2.504622485488653,-0.0015930488916637842,0.2,0.8477424383163452,876,0.0162353515625,0.0003,80.98108276352286,0.0026753354
221,511,112.79644625999998,824.27,452608,885,89.15740966796875,0.8810146674513817,-2.510472385212779,-0.0009586175292497501,0.2,0.8500555753707886,880,0.0384521484375,0.0003,161.1398834735155,0.004964673
222,513,112.90474040000002,824.27,454656,885,48.0633659362793,0.8927880153059959,-2.515185872092843,-0.00018566634662420256,0.2,0.8509865999221802,884,0.00244140625,0.0003,154.46010345965624,0.0018188653
223,515,113.97847918000001,824.27,456704,885,4.899019718170166,0.9887330560013652,-2.517613584175706,-0.001249097545951372,0.2,0.8546401262283325,888,0.072021484375,0.0003,9.554081593640149,0.0075885262
224,518,113.34773645999998,831.65,458752,885,2.172405242919922,0.9787394851446152,-2.5269977878779173,0.00021306738744897302,0.2,0.856834888458252,892,0.0662841796875,0.0003,25.58198072016239,0.010249943
225,520,113.34103868999999,831.65,460800,885,2.0011074542999268,0.9835644476115704,-2.527672627940774,-0.0018265367471030913,0.2,0.8568931818008423,896,0.0673828125,0.0003,8.675256641581655,0.00863875
